eid	filename	class_mark	sort_class_mark
113641	MS-DAR-00205-00007-000-00224.jpg	DAR 205.7: 109v	DAR 00205.00007: 00109V
21362	MS-DAR-00205-00007-000-00225.jpg	DAR 205.7: 110r	DAR 00205.00007: 00110R
113642	MS-DAR-00205-00007-000-00226.jpg	DAR 205.7: 110v	DAR 00205.00007: 00110V
78793	MS-DAR-00205-00007-000-00227.jpg	DAR 205.7: 111r	DAR 00205.00007: 00111r
78794	MS-DAR-00205-00007-000-00228.jpg	DAR 205.7: 111v	DAR 00205.00007: 00111v
78795	MS-DAR-00205-00007-000-00229.jpg	DAR 205.7: 112r	DAR 00205.00007: 00112r
78796	MS-DAR-00205-00007-000-00230.jpg	DAR 205.7: 112v	DAR 00205.00007: 00112v
13591	MS-DAR-00205-00007-000-00231.jpg	DAR 205.7: 113r	DAR 00205.00007: 00113R
113643	MS-DAR-00205-00007-000-00232.jpg	DAR 205.7: 113v	DAR 00205.00007: 00113V
14099	MS-DAR-00205-00007-000-00233.jpg	DAR 205.7: 114r	DAR 00205.00007: 00114R
113644	MS-DAR-00205-00007-000-00234.jpg	DAR 205.7: 114v	DAR 00205.00007: 00114V
19395	MS-DAR-00205-00007-000-00235.jpg	DAR 205.7: 115r	DAR 00205.00007: 00115R
113645	MS-DAR-00205-00007-000-00236.jpg	DAR 205.7: 115v	DAR 00205.00007: 00115V
78797	MS-DAR-00205-00007-000-00237.jpg	DAR 205.7: 116r	DAR 00205.00007: 00116r
78798	MS-DAR-00205-00007-000-00238.jpg	DAR 205.7: 116v	DAR 00205.00007: 00116v
78799	MS-DAR-00205-00007-000-00239.jpg	DAR 205.7: 117r	DAR 00205.00007: 00117r
78800	MS-DAR-00205-00007-000-00240.jpg	DAR 205.7: 117v	DAR 00205.00007: 00117v
78801	MS-DAR-00205-00007-000-00241.jpg	DAR 205.7: 118r	DAR 00205.00007: 00118r
83825	MS-DAR-00205-00007-000-00242.jpg	DAR 205.7: 118v	DAR 00205.00007: 00118v
83826	MS-DAR-00205-00007-000-00243.jpg	DAR 205.7: 119r	DAR 00205.00007: 00119r
83827	MS-DAR-00205-00007-000-00244.jpg	DAR 205.7: 119v	DAR 00205.00007: 00119v
19884	MS-DAR-00205-00007-000-00245.jpg	DAR 205.7: 120r	DAR 00205.00007: 00120R
113646	MS-DAR-00205-00007-000-00246.jpg	DAR 205.7: 120v	DAR 00205.00007: 00120V
13213	MS-DAR-00205-00007-000-00247.jpg	DAR 205.7: 121r	DAR 00205.00007: 00121R
113647	MS-DAR-00205-00007-000-00248.jpg	DAR 205.7: 121v	DAR 00205.00007: 00121V
18539	MS-DAR-00205-00007-000-00249.jpg	DAR 205.7: 122r	DAR 00205.00007: 00122R
113648	MS-DAR-00205-00007-000-00250.jpg	DAR 205.7: 122v	DAR 00205.00007: 00122V
19490	MS-DAR-00205-00007-000-00251.jpg	DAR 205.7: 123r	DAR 00205.00007: 00123R
113649	MS-DAR-00205-00007-000-00252.jpg	DAR 205.7: 123v	DAR 00205.00007: 00123V
13140	MS-DAR-00205-00007-000-00253.jpg	DAR 205.7: 124r	DAR 00205.00007: 00124R
113650	MS-DAR-00205-00007-000-00254.jpg	DAR 205.7: 124v	DAR 00205.00007: 00124V
13503	MS-DAR-00205-00007-000-00255.jpg	DAR 205.7: 125r	DAR 00205.00007: 00125R
113651	MS-DAR-00205-00007-000-00256.jpg	DAR 205.7: 125v	DAR 00205.00007: 00125V
14048	MS-DAR-00205-00007-000-00257.jpg	DAR 205.7: 126r	DAR 00205.00007: 00126R
113652	MS-DAR-00205-00007-000-00258.jpg	DAR 205.7: 126v	DAR 00205.00007: 00126V
18418	MS-DAR-00205-00007-000-00259.jpg	DAR 205.7: 127r	DAR 00205.00007: 00127R
113653	MS-DAR-00205-00007-000-00260.jpg	DAR 205.7: 127v	DAR 00205.00007: 00127V
78802	MS-DAR-00205-00007-000-00261.jpg	DAR 205.7: 128r	DAR 00205.00007: 00128r
78803	MS-DAR-00205-00007-000-00262.jpg	DAR 205.7: 128v	DAR 00205.00007: 00128v
13081	MS-DAR-00205-00007-000-00263.jpg	DAR 205.7: 129r	DAR 00205.00007: 00129R
113654	MS-DAR-00205-00007-000-00264.jpg	DAR 205.7: 129v	DAR 00205.00007: 00129V
78804	MS-DAR-00205-00007-000-00265.jpg	DAR 205.7: 130r	DAR 00205.00007: 00130r
78805	MS-DAR-00205-00007-000-00266.jpg	DAR 205.7: 130v	DAR 00205.00007: 00130v
18040	MS-DAR-00205-00007-000-00267.jpg	DAR 205.7: 131r	DAR 00205.00007: 00131R
113655	MS-DAR-00205-00007-000-00268.jpg	DAR 205.7: 131v	DAR 00205.00007: 00131V
13563	MS-DAR-00205-00007-000-00269.jpg	DAR 205.7: 132r	DAR 00205.00007: 00132R
113656	MS-DAR-00205-00007-000-00270.jpg	DAR 205.7: 132v	DAR 00205.00007: 00132V
78806	MS-DAR-00205-00007-000-00271.jpg	DAR 205.7: 133r	DAR 00205.00007: 00133r
78807	MS-DAR-00205-00007-000-00272.jpg	DAR 205.7: 133v	DAR 00205.00007: 00133v
12786	MS-DAR-00205-00007-000-00273.jpg	DAR 205.7: 134r	DAR 00205.00007: 00134R
113657	MS-DAR-00205-00007-000-00274.jpg	DAR 205.7: 134v	DAR 00205.00007: 00134V
13666	MS-DAR-00205-00007-000-00275.jpg	DAR 205.7: 135r	DAR 00205.00007: 00135R
113658	MS-DAR-00205-00007-000-00276.jpg	DAR 205.7: 135v	DAR 00205.00007: 00135V
16114	MS-DAR-00205-00007-000-00277.jpg	DAR 205.7: 136r	DAR 00205.00007: 00136R
113659	MS-DAR-00205-00007-000-00278.jpg	DAR 205.7: 136v	DAR 00205.00007: 00136V
78808	MS-DAR-00205-00007-000-00279.jpg	DAR 205.7: 137r	DAR 00205.00007: 00137r
78809	MS-DAR-00205-00007-000-00280.jpg	DAR 205.7: 137v	DAR 00205.00007: 00137v
18430	MS-DAR-00205-00007-000-00281.jpg	DAR 205.7: 138r	DAR 00205.00007: 00138R
113660	MS-DAR-00205-00007-000-00282.jpg	DAR 205.7: 138v	DAR 00205.00007: 00138V
13250	MS-DAR-00205-00007-000-00283.jpg	DAR 205.7: 139r	DAR 00205.00007: 00139R
113661	MS-DAR-00205-00007-000-00284.jpg	DAR 205.7: 139v	DAR 00205.00007: 00139V
120042	MS-DAR-00205-00007-000-00285.jpg	DAR 205.7: ibc1	DAR 00205.00007: 00139xibc1
120044	MS-DAR-00205-00007-000-00286.jpg	DAR 205.7: bc1	DAR 00205.00007: 00139x_bc1
120046	MS-DAR-00205-00007-000-00287.jpg	DAR 205.7: sp1	DAR 00205.00007: 00139x_sp1
120039	MS-DAR-00205-00007-000-00288.jpg	DAR 205.7: fc2	DAR 00205.00007: 00139x__fc2
120041	MS-DAR-00205-00007-000-00289.jpg	DAR 205.7: ifc2	DAR 00205.00007: 00139x__ifc2
13657	MS-DAR-00205-00007-000-00290.jpg	DAR 205.7: 140r	DAR 00205.00007: 00140R
113662	MS-DAR-00205-00007-000-00291.jpg	DAR 205.7: 140v	DAR 00205.00007: 00140V
12764	MS-DAR-00205-00007-000-00292.jpg	DAR 205.7: 141r	DAR 00205.00007: 00141R
113663	MS-DAR-00205-00007-000-00293.jpg	DAR 205.7: 141v	DAR 00205.00007: 00141V
78810	MS-DAR-00205-00007-000-00294.jpg	DAR 205.7: 142r	DAR 00205.00007: 00142r
78811	MS-DAR-00205-00007-000-00295.jpg	DAR 205.7: 142v	DAR 00205.00007: 00142v
69027	MS-DAR-00205-00007-000-00296.jpg	DAR 205.7: 143r	DAR 00205.00007: 00143R
113664	MS-DAR-00205-00007-000-00297.jpg	DAR 205.7: 143v	DAR 00205.00007: 00143V
17988	MS-DAR-00205-00007-000-00298.jpg	DAR 205.7: 144r	DAR 00205.00007: 00144R
113665	MS-DAR-00205-00007-000-00299.jpg	DAR 205.7: 144v	DAR 00205.00007: 00144V
18200	MS-DAR-00205-00007-000-00300.jpg	DAR 205.7: 145r	DAR 00205.00007: 00145R
113666	MS-DAR-00205-00007-000-00301.jpg	DAR 205.7: 145v	DAR 00205.00007: 00145V
12765	MS-DAR-00205-00007-000-00302.jpg	DAR 205.7: 146r	DAR 00205.00007: 00146R
113667	MS-DAR-00205-00007-000-00303.jpg	DAR 205.7: 146v	DAR 00205.00007: 00146V
16066	MS-DAR-00205-00007-000-00304.jpg	DAR 205.7: 147r	DAR 00205.00007: 00147R
113668	MS-DAR-00205-00007-000-00305.jpg	DAR 205.7: 147v	DAR 00205.00007: 00147V
18429	MS-DAR-00205-00007-000-00306.jpg	DAR 205.7: 148r	DAR 00205.00007: 00148R
113669	MS-DAR-00205-00007-000-00307.jpg	DAR 205.7: 148v	DAR 00205.00007: 00148V
18401	MS-DAR-00205-00007-000-00308.jpg	DAR 205.7: 149r	DAR 00205.00007: 00149R
113670	MS-DAR-00205-00007-000-00309.jpg	DAR 205.7: 149v	DAR 00205.00007: 00149V
19748	MS-DAR-00205-00007-000-00310.jpg	DAR 205.7: 150r	DAR 00205.00007: 00150R
113671	MS-DAR-00205-00007-000-00311.jpg	DAR 205.7: 150v	DAR 00205.00007: 00150V
78812	MS-DAR-00205-00007-000-00312.jpg	DAR 205.7: 151r	DAR 00205.00007: 00151R
113672	MS-DAR-00205-00007-000-00313.jpg	DAR 205.7: 151v	DAR 00205.00007: 00151V
78813	MS-DAR-00205-00007-000-00314.jpg	DAR 205.7: 152r	DAR 00205.00007: 00152R
113673	MS-DAR-00205-00007-000-00315.jpg	DAR 205.7: 152v	DAR 00205.00007: 00152V
78814	MS-DAR-00205-00007-000-00316.jpg	DAR 205.7: 153r	DAR 00205.00007: 00153R
113674	MS-DAR-00205-00007-000-00317.jpg	DAR 205.7: 153v	DAR 00205.00007: 00153V
12930	MS-DAR-00205-00007-000-00318.jpg	DAR 205.7: 154r	DAR 00205.00007: 00154R
113675	MS-DAR-00205-00007-000-00319.jpg	DAR 205.7: 154v	DAR 00205.00007: 00154V
78815	MS-DAR-00205-00007-000-00320.jpg	DAR 205.7: 155r	DAR 00205.00007: 00155r
78816	MS-DAR-00205-00007-000-00321.jpg	DAR 205.7: 155v	DAR 00205.00007: 00155v
78817	MS-DAR-00205-00007-000-00322.jpg	DAR 205.7: 156r	DAR 00205.00007: 00156r
78818	MS-DAR-00205-00007-000-00323.jpg	DAR 205.7: 156v	DAR 00205.00007: 00156v
78819	MS-DAR-00205-00007-000-00324.jpg	DAR 205.7: 157r	DAR 00205.00007: 00157r
78820	MS-DAR-00205-00007-000-00325.jpg	DAR 205.7: 157v	DAR 00205.00007: 00157v
78821	MS-DAR-00205-00007-000-00326.jpg	DAR 205.7: 158r	DAR 00205.00007: 00158r
78822	MS-DAR-00205-00007-000-00327.jpg	DAR 205.7: 158v	DAR 00205.00007: 00158v
78823	MS-DAR-00205-00007-000-00328.jpg	DAR 205.7: 159r	DAR 00205.00007: 00159r
78824	MS-DAR-00205-00007-000-00329.jpg	DAR 205.7: 159v	DAR 00205.00007: 00159v
78825	MS-DAR-00205-00007-000-00330.jpg	DAR 205.7: 160r	DAR 00205.00007: 00160r
78826	MS-DAR-00205-00007-000-00331.jpg	DAR 205.7: 160v	DAR 00205.00007: 00160v
20700	MS-DAR-00205-00007-000-00332.jpg	DAR 205.7: 161r	DAR 00205.00007: 00161R
113676	MS-DAR-00205-00007-000-00333.jpg	DAR 205.7: 161v	DAR 00205.00007: 00161V
78827	MS-DAR-00205-00007-000-00334.jpg	DAR 205.7: 162r	DAR 00205.00007: 00162r
78828	MS-DAR-00205-00007-000-00335.jpg	DAR 205.7: 162v	DAR 00205.00007: 00162v
78829	MS-DAR-00205-00007-000-00336.jpg	DAR 205.7: 163r	DAR 00205.00007: 00163r
78830	MS-DAR-00205-00007-000-00337.jpg	DAR 205.7: 163v	DAR 00205.00007: 00163v
78831	MS-DAR-00205-00007-000-00338.jpg	DAR 205.7: 164r	DAR 00205.00007: 00164r
78832	MS-DAR-00205-00007-000-00339.jpg	DAR 205.7: 164v	DAR 00205.00007: 00164v
78833	MS-DAR-00205-00007-000-00340.jpg	DAR 205.7: 165r	DAR 00205.00007: 00165r
78834	MS-DAR-00205-00007-000-00341.jpg	DAR 205.7: 165v	DAR 00205.00007: 00165v
15978	MS-DAR-00205-00007-000-00342.jpg	DAR 205.7: 166r	DAR 00205.00007: 00166R
113677	MS-DAR-00205-00007-000-00343.jpg	DAR 205.7: 166v	DAR 00205.00007: 00166V
20795	MS-DAR-00205-00007-000-00344.jpg	DAR 205.7: 167r	DAR 00205.00007: 00167R
113678	MS-DAR-00205-00007-000-00345.jpg	DAR 205.7: 167v	DAR 00205.00007: 00167V
15972	MS-DAR-00205-00007-000-00346.jpg	DAR 205.7: 168r	DAR 00205.00007: 00168R
113679	MS-DAR-00205-00007-000-00347.jpg	DAR 205.7: 168v	DAR 00205.00007: 00168V
17029	MS-DAR-00205-00007-000-00348.jpg	DAR 205.7: 169r	DAR 00205.00007: 00169R
113680	MS-DAR-00205-00007-000-00349.jpg	DAR 205.7: 169v	DAR 00205.00007: 00169V
18424	MS-DAR-00205-00007-000-00350.jpg	DAR 205.7: 170r	DAR 00205.00007: 00170R
113681	MS-DAR-00205-00007-000-00351.jpg	DAR 205.7: 170v	DAR 00205.00007: 00170V
18879	MS-DAR-00205-00007-000-00352.jpg	DAR 205.7: 171r	DAR 00205.00007: 00171R
113682	MS-DAR-00205-00007-000-00353.jpg	DAR 205.7: 171v	DAR 00205.00007: 00171V
21294	MS-DAR-00205-00007-000-00354.jpg	DAR 205.7: 172r	DAR 00205.00007: 00172R
113683	MS-DAR-00205-00007-000-00355.jpg	DAR 205.7: 172v	DAR 00205.00007: 00172V
17143	MS-DAR-00205-00007-000-00356.jpg	DAR 205.7: 173r	DAR 00205.00007: 00173R
113684	MS-DAR-00205-00007-000-00357.jpg	DAR 205.7: 173v	DAR 00205.00007: 00173V
17145	MS-DAR-00205-00007-000-00358.jpg	DAR 205.7: 174r	DAR 00205.00007: 00174R
113685	MS-DAR-00205-00007-000-00359.jpg	DAR 205.7: 174v	DAR 00205.00007: 00174V
19620	MS-DAR-00205-00007-000-00360.jpg	DAR 205.7: 175r	DAR 00205.00007: 00175R
113686	MS-DAR-00205-00007-000-00361.jpg	DAR 205.7: 175v	DAR 00205.00007: 00175V
17144	MS-DAR-00205-00007-000-00362.jpg	DAR 205.7: 176r	DAR 00205.00007: 00176R
113687	MS-DAR-00205-00007-000-00363.jpg	DAR 205.7: 176v	DAR 00205.00007: 00176V
20971	MS-DAR-00205-00007-000-00364.jpg	DAR 205.7: 177r	DAR 00205.00007: 00177R
113688	MS-DAR-00205-00007-000-00365.jpg	DAR 205.7: 177v	DAR 00205.00007: 00177V
18428	MS-DAR-00205-00007-000-00366.jpg	DAR 205.7: 178r	DAR 00205.00007: 00178R
113689	MS-DAR-00205-00007-000-00367.jpg	DAR 205.7: 178v	DAR 00205.00007: 00178V
18417	MS-DAR-00205-00007-000-00368.jpg	DAR 205.7: 179r	DAR 00205.00007: 00179R
113690	MS-DAR-00205-00007-000-00369.jpg	DAR 205.7: 179v	DAR 00205.00007: 00179V
19719	MS-DAR-00205-00007-000-00370.jpg	DAR 205.7: 180r	DAR 00205.00007: 00180R
113691	MS-DAR-00205-00007-000-00371.jpg	DAR 205.7: 180v	DAR 00205.00007: 00180V
18416	MS-DAR-00205-00007-000-00372.jpg	DAR 205.7: 181r	DAR 00205.00007: 00181R
113692	MS-DAR-00205-00007-000-00373.jpg	DAR 205.7: 181v	DAR 00205.00007: 00181V
16060	MS-DAR-00205-00007-000-00374.jpg	DAR 205.7: 182r	DAR 00205.00007: 00182R
113693	MS-DAR-00205-00007-000-00375.jpg	DAR 205.7: 182v	DAR 00205.00007: 00182V
18423	MS-DAR-00205-00007-000-00376.jpg	DAR 205.7: 183r	DAR 00205.00007: 00183R
113694	MS-DAR-00205-00007-000-00377.jpg	DAR 205.7: 183v	DAR 00205.00007: 00183V
18420	MS-DAR-00205-00007-000-00378.jpg	DAR 205.7: 184r	DAR 00205.00007: 00184R
113695	MS-DAR-00205-00007-000-00379.jpg	DAR 205.7: 184v	DAR 00205.00007: 00184V
19621	MS-DAR-00205-00007-000-00380.jpg	DAR 205.7: 185r	DAR 00205.00007: 00185R
113696	MS-DAR-00205-00007-000-00381.jpg	DAR 205.7: 185v	DAR 00205.00007: 00185V
18419	MS-DAR-00205-00007-000-00382.jpg	DAR 205.7: 186r	DAR 00205.00007: 00186R
113697	MS-DAR-00205-00007-000-00383.jpg	DAR 205.7: 186v	DAR 00205.00007: 00186V
18276	MS-DAR-00205-00007-000-00384.jpg	DAR 205.7: 187r	DAR 00205.00007: 00187R
113698	MS-DAR-00205-00007-000-00385.jpg	DAR 205.7: 187v	DAR 00205.00007: 00187V
15979	MS-DAR-00205-00007-000-00386.jpg	DAR 205.7: 188r	DAR 00205.00007: 00188R
113699	MS-DAR-00205-00007-000-00387.jpg	DAR 205.7: 188v	DAR 00205.00007: 00188V
78835	MS-DAR-00205-00007-000-00388.jpg	DAR 205.7: 189r	DAR 00205.00007: 00189r
78836	MS-DAR-00205-00007-000-00389.jpg	DAR 205.7: 189v	DAR 00205.00007: 00189v
17051	MS-DAR-00205-00007-000-00390.jpg	DAR 205.7: 190r	DAR 00205.00007: 00190R
113700	MS-DAR-00205-00007-000-00391.jpg	DAR 205.7: 190v	DAR 00205.00007: 00190V
14606	MS-DAR-00205-00007-000-00392.jpg	DAR 205.7: 191r	DAR 00205.00007: 00191R
113701	MS-DAR-00205-00007-000-00393.jpg	DAR 205.7: 191v	DAR 00205.00007: 00191V
31686	MS-DAR-00205-00007-000-00394.jpg	DAR 205.7: 192r	DAR 00205.00007: 00192R
113702	MS-DAR-00205-00007-000-00395.jpg	DAR 205.7: 192v	DAR 00205.00007: 00192V
13905	MS-DAR-00205-00007-000-00396.jpg	DAR 205.7: 193r	DAR 00205.00007: 00193R
113703	MS-DAR-00205-00007-000-00397.jpg	DAR 205.7: 193v	DAR 00205.00007: 00193V
31688	MS-DAR-00205-00007-000-00400.jpg	DAR 205.7: 196r	DAR 00205.00007: 00196R
113706	MS-DAR-00205-00007-000-00401.jpg	DAR 205.7: 196v	DAR 00205.00007: 00196V
31690	MS-DAR-00205-00007-000-00402.jpg	DAR 205.7: 197r	DAR 00205.00007: 00197R
113707	MS-DAR-00205-00007-000-00403.jpg	DAR 205.7: 197v	DAR 00205.00007: 00197V
31689	MS-DAR-00205-00007-000-00404.jpg	DAR 205.7: 198r	DAR 00205.00007: 00198R
113708	MS-DAR-00205-00007-000-00405.jpg	DAR 205.7: 198v	DAR 00205.00007: 00198V
13908	MS-DAR-00205-00007-000-00406.jpg	DAR 205.7: 199r	DAR 00205.00007: 00199R
113709	MS-DAR-00205-00007-000-00407.jpg	DAR 205.7: 199v	DAR 00205.00007: 00199V
78837	MS-DAR-00205-00007-000-00408.jpg	DAR 205.7: 200r	DAR 00205.00007: 00200r
78838	MS-DAR-00205-00007-000-00409.jpg	DAR 205.7: 200v	DAR 00205.00007: 00200v
21287	MS-DAR-00205-00007-000-00410.jpg	DAR 205.7: 201r	DAR 00205.00007: 00201R
113710	MS-DAR-00205-00007-000-00411.jpg	DAR 205.7: 201v	DAR 00205.00007: 00201V
20061	MS-DAR-00205-00007-000-00412.jpg	DAR 205.7: 202r	DAR 00205.00007: 00202R
113711	MS-DAR-00205-00007-000-00413.jpg	DAR 205.7: 202v	DAR 00205.00007: 00202V
31723	MS-DAR-00205-00007-000-00414.jpg	DAR 205.7: 203r	DAR 00205.00007: 00203R
113712	MS-DAR-00205-00007-000-00415.jpg	DAR 205.7: 203v	DAR 00205.00007: 00203V
13663	MS-DAR-00205-00007-000-00416.jpg	DAR 205.7: 204r	DAR 00205.00007: 00204R
113713	MS-DAR-00205-00007-000-00417.jpg	DAR 205.7: 204v	DAR 00205.00007: 00204V
31661	MS-DAR-00205-00007-000-00418.jpg	DAR 205.7: 205r	DAR 00205.00007: 00205R
113714	MS-DAR-00205-00007-000-00419.jpg	DAR 205.7: 205v	DAR 00205.00007: 00205V
13765	MS-DAR-00205-00007-000-00420.jpg	DAR 205.7: 206r	DAR 00205.00007: 00206R
113715	MS-DAR-00205-00007-000-00421.jpg	DAR 205.7: 206v	DAR 00205.00007: 00206V
14785	MS-DAR-00205-00007-000-00422.jpg	DAR 205.7: 207r	DAR 00205.00007: 00207R
113716	MS-DAR-00205-00007-000-00423.jpg	DAR 205.7: 207v	DAR 00205.00007: 00207V
13848	MS-DAR-00205-00007-000-00424.jpg	DAR 205.7: 208r	DAR 00205.00007: 00208R
113717	MS-DAR-00205-00007-000-00425.jpg	DAR 205.7: 208v	DAR 00205.00007: 00208V
18303	MS-DAR-00205-00007-000-00426.jpg	DAR 205.7: 209r	DAR 00205.00007: 00209R
113718	MS-DAR-00205-00007-000-00427.jpg	DAR 205.7: 209v	DAR 00205.00007: 00209V
17987	MS-DAR-00205-00007-000-00428.jpg	DAR 205.7: 210r	DAR 00205.00007: 00210R
113719	MS-DAR-00205-00007-000-00429.jpg	DAR 205.7: 210v	DAR 00205.00007: 00210V
19046	MS-DAR-00205-00007-000-00430.jpg	DAR 205.7: 211r	DAR 00205.00007: 00211R
113720	MS-DAR-00205-00007-000-00431.jpg	DAR 205.7: 211v	DAR 00205.00007: 00211V
78839	MS-DAR-00205-00007-000-00432.jpg	DAR 205.7: 212r	DAR 00205.00007: 00212r
78840	MS-DAR-00205-00007-000-00433.jpg	DAR 205.7: 212v	DAR 00205.00007: 00212v
18286	MS-DAR-00205-00007-000-00434.jpg	DAR 205.7: 213r	DAR 00205.00007: 00213R
113721	MS-DAR-00205-00007-000-00435.jpg	DAR 205.7: 213v	DAR 00205.00007: 00213V
20854	MS-DAR-00205-00007-000-00436.jpg	DAR 205.7: 214r	DAR 00205.00007: 00214R
113722	MS-DAR-00205-00007-000-00437.jpg	DAR 205.7: 214v	DAR 00205.00007: 00214V
17328	MS-DAR-00205-00007-000-00438.jpg	DAR 205.7: 215r	DAR 00205.00007: 00215R
113723	MS-DAR-00205-00007-000-00439.jpg	DAR 205.7: 215v	DAR 00205.00007: 00215V
78841	MS-DAR-00205-00007-000-00440.jpg	DAR 205.7: 216r	DAR 00205.00007: 00216r
78842	MS-DAR-00205-00007-000-00441.jpg	DAR 205.7: 216v	DAR 00205.00007: 00216v
78843	MS-DAR-00205-00007-000-00444.jpg	DAR 205.7: 219r	DAR 00205.00007: 00219r
78844	MS-DAR-00205-00007-000-00445.jpg	DAR 205.7: 219v	DAR 00205.00007: 00219v
12783	MS-DAR-00205-00007-000-00446.jpg	DAR 205.7: 220r	DAR 00205.00007: 00220R
113726	MS-DAR-00205-00007-000-00447.jpg	DAR 205.7: 220v	DAR 00205.00007: 00220V
78845	MS-DAR-00205-00007-000-00448.jpg	DAR 205.7: 221r	DAR 00205.00007: 00221r
78846	MS-DAR-00205-00007-000-00449.jpg	DAR 205.7: 221v	DAR 00205.00007: 00221v
78847	MS-DAR-00205-00007-000-00450.jpg	DAR 205.7: 222r	DAR 00205.00007: 00222r
78848	MS-DAR-00205-00007-000-00451.jpg	DAR 205.7: 222v	DAR 00205.00007: 00222v
19441	MS-DAR-00205-00007-000-00452.jpg	DAR 205.7: 223r	DAR 00205.00007: 00223R
113727	MS-DAR-00205-00007-000-00453.jpg	DAR 205.7: 223v	DAR 00205.00007: 00223V
19510	MS-DAR-00205-00007-000-00454.jpg	DAR 205.7: 224r	DAR 00205.00007: 00224R
113728	MS-DAR-00205-00007-000-00455.jpg	DAR 205.7: 224v	DAR 00205.00007: 00224V
78849	MS-DAR-00205-00007-000-00456.jpg	DAR 205.7: 225r	DAR 00205.00007: 00225r
78850	MS-DAR-00205-00007-000-00457.jpg	DAR 205.7: 225v	DAR 00205.00007: 00225v
16531	MS-DAR-00205-00007-000-00458.jpg	DAR 205.7: 226	DAR 00205.00007: 00226
113729	MS-DAR-00205-00007-000-00459.jpg	DAR 205.7: 226v	DAR 00205.00007: 00226V
18195	MS-DAR-00205-00007-000-00460.jpg	DAR 205.7: 227r	DAR 00205.00007: 00227R
113730	MS-DAR-00205-00007-000-00461.jpg	DAR 205.7: 227v	DAR 00205.00007: 00227V
18566	MS-DAR-00205-00007-000-00462.jpg	DAR 205.7: 228r	DAR 00205.00007: 00228R
113731	MS-DAR-00205-00007-000-00463.jpg	DAR 205.7: 228v	DAR 00205.00007: 00228V
14598	MS-DAR-00205-00007-000-00464.jpg	DAR 205.7: 229r	DAR 00205.00007: 00229R
113732	MS-DAR-00205-00007-000-00465.jpg	DAR 205.7: 229v	DAR 00205.00007: 00229V
20233	MS-DAR-00205-00007-000-00466.jpg	DAR 205.7: 230r	DAR 00205.00007: 00230R
113733	MS-DAR-00205-00007-000-00467.jpg	DAR 205.7: 230v	DAR 00205.00007: 00230V
14069	MS-DAR-00205-00007-000-00468.jpg	DAR 205.7: 231r	DAR 00205.00007: 00231R
113734	MS-DAR-00205-00007-000-00469.jpg	DAR 205.7: 231v	DAR 00205.00007: 00231V
78851	MS-DAR-00205-00007-000-00470.jpg	DAR 205.7: 232r	DAR 00205.00007: 00232R
113735	MS-DAR-00205-00007-000-00471.jpg	DAR 205.7: 232v	DAR 00205.00007: 00232V
78852	MS-DAR-00205-00007-000-00472.jpg	DAR 205.7: 233r	DAR 00205.00007: 00233r
78853	MS-DAR-00205-00007-000-00473.jpg	DAR 205.7: 233v	DAR 00205.00007: 00233v
14065	MS-DAR-00205-00007-000-00474.jpg	DAR 205.7: 234r	DAR 00205.00007: 00234R
113736	MS-DAR-00205-00007-000-00475.jpg	DAR 205.7: 234v	DAR 00205.00007: 00234V
31801	MS-DAR-00205-00007-000-00476.jpg	DAR 205.7: 235r	DAR 00205.00007: 00235R
113737	MS-DAR-00205-00007-000-00477.jpg	DAR 205.7: 235v	DAR 00205.00007: 00235V
31671	MS-DAR-00205-00007-000-00478.jpg	DAR 205.7: 236r	DAR 00205.00007: 00236R
113738	MS-DAR-00205-00007-000-00479.jpg	DAR 205.7: 236v	DAR 00205.00007: 00236V
18887	MS-DAR-00205-00007-000-00480.jpg	DAR 205.7: 237r	DAR 00205.00007: 00237R
113739	MS-DAR-00205-00007-000-00481.jpg	DAR 205.7: 237v	DAR 00205.00007: 00237V
17323	MS-DAR-00205-00007-000-00482.jpg	DAR 205.7: 238r	DAR 00205.00007: 00238R
113740	MS-DAR-00205-00007-000-00483.jpg	DAR 205.7: 238v	DAR 00205.00007: 00238V
31650	MS-DAR-00205-00007-000-00484.jpg	DAR 205.7: 239r	DAR 00205.00007: 00239R
113741	MS-DAR-00205-00007-000-00485.jpg	DAR 205.7: 239v	DAR 00205.00007: 00239V
12967	MS-DAR-00205-00007-000-00486.jpg	DAR 205.7: 240r	DAR 00205.00007: 00240R
113742	MS-DAR-00205-00007-000-00487.jpg	DAR 205.7: 240v	DAR 00205.00007: 00240V
12968	MS-DAR-00205-00007-000-00488.jpg	DAR 205.7: 241r	DAR 00205.00007: 00241R
113743	MS-DAR-00205-00007-000-00489.jpg	DAR 205.7: 241v	DAR 00205.00007: 00241V
14863	MS-DAR-00205-00007-000-00490.jpg	DAR 205.7: 242r	DAR 00205.00007: 00242R
113744	MS-DAR-00205-00007-000-00491.jpg	DAR 205.7: 242v	DAR 00205.00007: 00242V
19467	MS-DAR-00205-00007-000-00492.jpg	DAR 205.7: 243r	DAR 00205.00007: 00243R
113745	MS-DAR-00205-00007-000-00493.jpg	DAR 205.7: 243v	DAR 00205.00007: 00243V
19468	MS-DAR-00205-00007-000-00494.jpg	DAR 205.7: 244r	DAR 00205.00007: 00244R
113746	MS-DAR-00205-00007-000-00495.jpg	DAR 205.7: 244v	DAR 00205.00007: 00244V
